filename,width,height,class,xmin,ymin,xmax,ymax
writer12_4.jpg,768,589,arrow,331,115,456,344
writer31_10.jpg,385,768,terminator,6,79,133,143
writer31_10.jpg,385,768,text,30,100,97,125
writer31_10.jpg,385,768,arrow,133,105,279,121
writer31_10.jpg,385,768,data,266,84,493,150
writer31_10.jpg,385,768,text,312,110,418,133
writer31_10.jpg,385,768,arrow,478,102,582,120
writer31_10.jpg,385,768,decision,583,67,739,180
writer31_10.jpg,385,768,text,622,109,698,130
writer31_10.jpg,385,768,arrow,373,29,663,90
writer31_10.jpg,385,768,text,600,5,660,28
writer31_10.jpg,385,768,arrow,631,178,648,228
writer31_10.jpg,385,768,text,664,184,724,206
writer31_10.jpg,385,768,data,541,227,762,285
writer31_10.jpg,385,768,text,583,247,706,267
writer31_10.jpg,385,768,arrow,634,283,654,322
writer31_10.jpg,385,768,terminator,593,327,730,379
writer31_10.jpg,385,768,text,632,340,694,361
writer20_7.jpg,768,655,text,226,19,297,40
writer20_7.jpg,768,655,terminator,216,6,309,52
writer20_7.jpg,768,655,text,200,106,391,171
writer20_7.jpg,768,655,process,184,97,401,176
writer20_7.jpg,768,655,text,198,242,412,278
writer20_7.jpg,768,655,text,202,383,375,410
writer20_7.jpg,768,655,text,187,524,420,558
writer20_7.jpg,768,655,text,177,656,419,697
writer20_7.jpg,768,655,decision,176,200,440,322
writer20_7.jpg,768,655,decision,166,345,415,454
writer20_7.jpg,768,655,process,180,512,432,572
writer20_7.jpg,768,655,process,169,651,422,715
writer20_7.jpg,768,655,arrow,260,54,272,98
writer20_7.jpg,768,655,arrow,282,175,293,204
writer20_7.jpg,768,655,arrow,277,318,293,352
writer20_7.jpg,768,655,arrow,281,454,294,519
writer20_7.jpg,768,655,arrow,283,570,298,654
writer20_7.jpg,768,655,text,64,313,143,332
writer20_7.jpg,768,655,process,51,307,166,350
writer20_7.jpg,768,655,arrow,89,348,173,405
writer20_7.jpg,768,655,arrow,95,261,177,307
writer20_7.jpg,768,655,text,115,366,162,395
writer20_7.jpg,768,655,arrow,428,249,499,262
writer20_7.jpg,768,655,text,511,238,644,268
writer20_7.jpg,768,655,decision,501,211,649,296
writer20_7.jpg,768,655,arrow,261,66,581,213
writer20_7.jpg,768,655,text,526,178,571,199
writer20_7.jpg,768,655,arrow,582,294,594,353
writer20_7.jpg,768,655,text,497,292,551,331
writer20_7.jpg,768,655,text,542,354,597,380
writer20_7.jpg,768,655,terminator,530,351,610,393
writer20_7.jpg,768,655,text,442,223,475,243
writer20_7.jpg,768,655,text,308,325,337,341
writer20_7.jpg,768,655,text,297,463,359,484
writer20_7.jpg,768,655,arrow,5,176,295,762
writer21_14.jpg,664,768,text,58,13,119,50
writer21_14.jpg,664,768,terminator,36,5,145,59
writer21_14.jpg,664,768,text,42,98,171,126
writer21_14.jpg,664,768,data,17,91,197,144
writer21_14.jpg,664,768,arrow,91,59,109,98
writer21_14.jpg,664,768,text,38,183,195,208
writer21_14.jpg,664,768,process,25,175,207,228
writer21_14.jpg,664,768,arrow,94,144,116,178
writer21_14.jpg,664,768,text,75,285,148,325
writer21_14.jpg,664,768,decision,58,262,180,351
writer21_14.jpg,664,768,arrow,94,226,116,266
writer21_14.jpg,664,768,text,340,289,425,326
writer21_14.jpg,664,768,data,314,272,469,333
writer21_14.jpg,664,768,arrow,179,303,321,319
writer21_14.jpg,664,768,text,79,425,149,445
writer21_14.jpg,664,768,decision,66,396,187,477
writer21_14.jpg,664,768,arrow,101,348,131,394
writer21_14.jpg,664,768,text,133,367,180,389
writer21_14.jpg,664,768,text,289,426,468,465
writer21_14.jpg,664,768,data,265,416,500,476
writer21_14.jpg,664,768,arrow,182,436,279,453
writer21_14.jpg,664,768,text,207,414,255,434
writer21_14.jpg,664,768,text,223,277,280,301
writer21_14.jpg,664,768,text,675,422,728,451
writer21_14.jpg,664,768,terminator,651,417,762,468
writer21_14.jpg,664,768,arrow,493,439,649,453
writer21_14.jpg,664,768,arrow,457,299,696,418
writer21_14.jpg,664,768,arrow,127,478,139,540
writer21_14.jpg,664,768,text,141,490,186,514
writer21_14.jpg,664,768,text,42,573,235,637
writer21_14.jpg,664,768,data,6,558,282,658
writer21_14.jpg,664,768,text,390,560,631,626
writer21_14.jpg,664,768,data,350,547,670,640
writer21_14.jpg,664,768,arrow,270,591,366,609
writer21_14.jpg,664,768,arrow,661,465,742,584
writer18_9b_.jpg,768,697,text,491,197,641,247
writer18_9b_.jpg,768,697,text,36,191,169,249
writer18_9b_.jpg,768,697,text,47,424,156,545
writer18_9b_.jpg,768,697,decision,452,140,667,316
writer18_9b_.jpg,768,697,process,18,178,197,259
writer18_9b_.jpg,768,697,arrow,190,205,451,229
writer18_9b_.jpg,768,697,connection,530,6,573,32
writer18_9b_.jpg,768,697,arrow,534,37,554,144
writer18_9b_.jpg,768,697,text,351,150,448,217
writer18_9b_.jpg,768,697,process,5,404,189,558
writer18_9b_.jpg,768,697,connection,520,721,553,746
writer18_9b_.jpg,768,697,arrow,533,314,563,718
writer18_9b_.jpg,768,697,arrow,86,257,103,406
writer18_9b_.jpg,768,697,arrow,82,562,517,762
writer18_9b_.jpg,768,697,text,582,285,691,351
writer13_12.jpg,529,768,connection,148,5,231,64
writer13_12.jpg,529,768,arrow,170,67,202,103
writer13_12.jpg,529,768,data,6,108,293,181
writer13_12.jpg,529,768,text,35,118,205,173
writer13_12.jpg,529,768,arrow,288,124,369,153
writer13_12.jpg,529,768,process,363,56,589,224
writer13_12.jpg,529,768,text,396,70,544,193
writer13_12.jpg,529,768,arrow,459,202,493,254
writer13_12.jpg,529,768,decision,408,258,518,370
writer13_12.jpg,529,768,text,429,292,492,324
writer13_12.jpg,529,768,arrow,274,293,420,328
writer13_12.jpg,529,768,text,342,282,370,306
writer13_12.jpg,529,768,data,16,278,293,362
writer13_12.jpg,529,768,text,49,297,261,352
writer13_12.jpg,529,768,arrow,144,359,178,408
writer13_12.jpg,529,768,connection,133,408,190,450
writer13_12.jpg,529,768,arrow,520,286,631,316
writer13_12.jpg,529,768,process,631,259,762,346
writer13_12.jpg,529,768,text,653,277,720,311
writer13_12.jpg,529,768,arrow,433,365,468,446
writer13_12.jpg,529,768,text,480,382,483,410
writer13_12.jpg,529,768,process,314,446,581,523
writer13_12.jpg,529,768,text,333,461,580,503
writer13_12.jpg,529,768,arrow,580,340,703,492
writer16_14.jpg,702,768,text,92,11,156,63
writer16_14.jpg,702,768,terminator,65,5,198,61
writer16_14.jpg,702,768,arrow,123,61,137,100
writer16_14.jpg,702,768,text,83,114,206,145
writer16_14.jpg,702,768,data,45,103,235,163
writer16_14.jpg,702,768,arrow,125,161,138,196
writer16_14.jpg,702,768,text,68,222,211,257
writer16_14.jpg,702,768,process,55,203,227,278
writer16_14.jpg,702,768,arrow,129,273,142,311
writer16_14.jpg,702,768,text,90,346,156,368
writer16_14.jpg,702,768,decision,57,309,190,418
writer16_14.jpg,702,768,arrow,123,414,139,452
writer16_14.jpg,702,768,text,82,487,153,511
writer16_14.jpg,702,768,decision,59,449,182,559
writer16_14.jpg,702,768,arrow,117,557,132,605
writer16_14.jpg,702,768,text,47,611,213,672
writer16_14.jpg,702,768,data,6,604,249,688
writer16_14.jpg,702,768,arrow,197,363,313,377
writer16_14.jpg,702,768,text,227,332,288,358
writer16_14.jpg,702,768,text,363,348,441,409
writer16_14.jpg,702,768,data,304,331,500,401
writer16_14.jpg,702,768,arrow,188,510,284,522
writer16_14.jpg,702,768,text,218,487,269,509
writer16_14.jpg,702,768,text,325,491,510,546
writer16_14.jpg,702,768,data,282,478,531,561
writer16_14.jpg,702,768,arrow,227,639,279,656
writer16_14.jpg,702,768,text,322,610,509,675
writer16_14.jpg,702,768,data,270,599,549,696
writer16_14.jpg,702,768,arrow,521,510,632,526
writer16_14.jpg,702,768,text,664,502,721,531
writer16_14.jpg,702,768,terminator,628,482,762,556
writer16_14.jpg,702,768,arrow,488,366,700,485
writer16_14.jpg,702,768,arrow,526,547,688,656
writer11_1.jpg,768,343,text,65,15,137,42
writer11_1.jpg,768,343,terminator,42,6,184,65
writer11_1.jpg,768,343,arrow,92,62,109,111
writer11_1.jpg,768,343,text,66,124,161,150
writer11_1.jpg,768,343,data,12,109,197,175
writer11_1.jpg,768,343,arrow,79,172,91,219
writer11_1.jpg,768,343,text,53,240,100,290
writer11_1.jpg,768,343,process,29,217,141,305
writer11_1.jpg,768,343,arrow,76,302,88,350
writer11_1.jpg,768,343,text,46,368,145,396
writer11_1.jpg,768,343,process,20,356,169,432
writer11_1.jpg,768,343,arrow,76,431,84,469
writer11_1.jpg,768,343,text,57,483,114,503
writer11_1.jpg,768,343,decision,42,461,130,548
writer11_1.jpg,768,343,arrow,79,547,87,611
writer11_1.jpg,768,343,arrow,129,465,245,505
writer11_1.jpg,768,343,text,223,428,309,451
writer11_1.jpg,768,343,process,191,419,337,466
writer11_1.jpg,768,343,arrow,168,373,237,420
writer11_1.jpg,768,343,text,144,481,165,498
writer11_1.jpg,768,343,text,95,560,127,581
writer11_1.jpg,768,343,text,49,624,132,650
writer11_1.jpg,768,343,data,6,613,181,666
writer11_1.jpg,768,343,arrow,69,667,78,694
writer11_1.jpg,768,343,text,57,727,91,745
writer11_1.jpg,768,343,terminator,5,710,146,762
writer24_13b.jpg,768,355,connection,176,6,222,44
writer24_13b.jpg,768,355,arrow,191,45,205,97
writer24_13b.jpg,768,355,data,127,93,252,148
writer24_13b.jpg,768,355,arrow,182,144,198,196
writer24_13b.jpg,768,355,process,140,198,232,242
writer24_13b.jpg,768,355,arrow,174,238,192,301
writer24_13b.jpg,768,355,process,134,303,233,346
writer24_13b.jpg,768,355,arrow,175,344,190,401
writer24_13b.jpg,768,355,decision,154,401,214,456
writer24_13b.jpg,768,355,process,5,347,63,389
writer24_13b.jpg,768,355,arrow,32,383,154,440
writer24_13b.jpg,768,355,arrow,32,256,185,349
writer24_13b.jpg,768,355,arrow,171,458,195,514
writer24_13b.jpg,768,355,decision,153,511,217,577
writer24_13b.jpg,768,355,arrow,218,496,327,536
writer24_13b.jpg,768,355,process,285,461,349,502
writer24_13b.jpg,768,355,arrow,184,253,320,462
writer24_13b.jpg,768,355,arrow,179,574,197,626
writer24_13b.jpg,768,355,data,103,629,245,673
writer24_13b.jpg,768,355,arrow,169,673,182,722
writer24_13b.jpg,768,355,connection,151,721,199,762
writer28_12b.jpg,765,768,connection,298,5,335,37
writer28_12b.jpg,765,768,text,240,118,354,151
writer28_12b.jpg,765,768,data,190,107,402,167
writer28_12b.jpg,765,768,arrow,306,40,327,107
writer28_12b.jpg,765,768,text,190,208,419,267
writer28_12b.jpg,765,768,process,166,197,452,278
writer28_12b.jpg,765,768,arrow,291,162,313,198
writer28_12b.jpg,765,768,text,266,354,323,373
writer28_12b.jpg,765,768,decision,230,335,354,408
writer28_12b.jpg,765,768,arrow,297,275,319,334
writer28_12b.jpg,765,768,text,137,487,432,516
writer28_12b.jpg,765,768,process,130,466,463,535
writer28_12b.jpg,765,768,arrow,298,406,321,470
writer28_12b.jpg,765,768,text,319,420,344,444
writer28_12b.jpg,765,768,text,512,603,701,634
writer28_12b.jpg,765,768,data,450,592,762,654
writer28_12b.jpg,765,768,arrow,576,650,607,715
writer28_12b.jpg,765,768,connection,563,715,618,759
writer28_12b.jpg,765,768,text,27,408,79,424
writer28_12b.jpg,765,768,process,6,395,103,442
writer28_12b.jpg,765,768,arrow,41,441,302,570
writer28_12b.jpg,765,768,arrow,50,360,231,400
writer28_12b.jpg,765,768,arrow,354,369,636,598
writer28_12b.jpg,765,768,text,509,380,531,399
writer17_6b.jpg,768,645,text,273,20,337,71
writer17_6b.jpg,768,645,text,267,143,359,190
writer17_6b.jpg,768,645,text,269,252,359,307
writer17_6b.jpg,768,645,text,249,400,388,426
writer17_6b.jpg,768,645,text,534,400,615,429
writer17_6b.jpg,768,645,text,275,516,367,547
writer17_6b.jpg,768,645,text,45,586,160,636
writer17_6b.jpg,768,645,text,60,704,142,742
writer17_6b.jpg,768,645,terminator,230,6,378,82
writer17_6b.jpg,768,645,data,216,128,404,202
writer17_6b.jpg,768,645,arrow,300,84,319,128
writer17_6b.jpg,768,645,process,223,242,409,319
writer17_6b.jpg,768,645,arrow,294,192,314,247
writer17_6b.jpg,768,645,process,218,384,421,440
writer17_6b.jpg,768,645,arrow,299,319,316,385
writer17_6b.jpg,768,645,process,510,383,639,448
writer17_6b.jpg,768,645,arrow,414,403,509,422
writer17_6b.jpg,768,645,decision,233,483,405,574
writer17_6b.jpg,768,645,arrow,301,437,324,482
writer17_6b.jpg,768,645,arrow,405,447,596,524
writer17_6b.jpg,768,645,text,477,493,489,513
writer17_6b.jpg,768,645,data,5,572,194,642
writer17_6b.jpg,768,645,arrow,86,535,242,584
writer17_6b.jpg,768,645,text,164,507,169,531
writer17_6b.jpg,768,645,terminator,17,687,173,762
writer17_6b.jpg,768,645,arrow,80,640,101,691
writer13_10.jpg,512,768,terminator,6,160,106,228
writer13_10.jpg,512,768,text,12,174,94,219
writer13_10.jpg,512,768,arrow,104,172,187,198
writer13_10.jpg,512,768,data,164,158,420,230
writer13_10.jpg,512,768,text,211,176,352,227
writer13_10.jpg,512,768,arrow,294,63,648,165
writer13_10.jpg,512,768,text,549,5,618,61
writer13_10.jpg,512,768,decision,572,102,722,237
writer13_10.jpg,512,768,text,604,143,689,189
writer13_10.jpg,512,768,arrow,408,162,554,189
writer13_10.jpg,512,768,arrow,631,236,660,295
writer13_10.jpg,512,768,text,655,221,758,273
writer13_10.jpg,512,768,data,530,297,762,365
writer13_10.jpg,512,768,text,555,312,729,370
writer13_10.jpg,512,768,arrow,623,360,659,406
writer13_10.jpg,512,768,text,580,420,670,474
writer13_10.jpg,512,768,terminator,563,410,707,506
writer12_3_.jpg,768,597,text,151,16,275,63
writer12_3_.jpg,768,597,terminator,110,6,314,111
writer12_3_.jpg,768,597,arrow,195,111,218,166
writer12_3_.jpg,768,597,text,110,201,323,263
writer12_3_.jpg,768,597,data,16,183,401,285
writer12_3_.jpg,768,597,arrow,162,283,183,363
writer12_3_.jpg,768,597,text,123,392,229,438
writer12_3_.jpg,768,597,decision,90,357,273,525
writer12_3_.jpg,768,597,arrow,272,416,400,543
writer12_3_.jpg,768,597,text,308,382,351,411
writer12_3_.jpg,768,597,text,337,558,511,628
writer12_3_.jpg,768,597,data,281,551,591,663
writer12_3_.jpg,768,597,arrow,160,523,181,650
writer12_3_.jpg,768,597,text,81,550,133,601
writer12_3_.jpg,768,597,text,56,664,211,726
writer12_3_.jpg,768,597,data,5,659,261,762
writer24_12.jpg,544,768,connection,92,5,136,46
writer24_12.jpg,544,768,arrow,98,45,131,97
writer24_12.jpg,544,768,text,76,111,179,159
writer24_12.jpg,544,768,data,22,100,227,186
writer24_12.jpg,544,768,arrow,192,137,306,163
writer24_12.jpg,544,768,process,295,84,505,232
writer24_12.jpg,544,768,text,345,102,456,216
writer24_12.jpg,544,768,arrow,365,231,396,297
writer24_12.jpg,544,768,text,353,315,408,342
writer24_12.jpg,544,768,decision,309,291,440,387
writer24_12.jpg,544,768,arrow,362,386,387,462
writer24_12.jpg,544,768,text,414,396,420,429
writer24_12.jpg,544,768,text,269,479,574,519
writer24_12.jpg,544,768,process,251,458,594,538
writer24_12.jpg,544,768,text,43,324,187,364
writer24_12.jpg,544,768,data,6,300,227,385
writer24_12.jpg,544,768,arrow,207,331,316,355
writer24_12.jpg,544,768,text,298,310,317,324
writer24_12.jpg,544,768,arrow,81,378,102,436
writer24_12.jpg,544,768,connection,68,439,123,487
writer24_12.jpg,544,768,arrow,443,310,654,335
writer24_12.jpg,544,768,process,651,294,762,368
writer24_12.jpg,544,768,text,689,310,740,343
writer24_12.jpg,544,768,arrow,591,360,720,505
writer9_2.jpg,768,389,connection,201,6,246,42
writer9_2.jpg,768,389,arrow,199,42,237,136
writer9_2.jpg,768,389,data,8,132,383,255
writer9_2.jpg,768,389,text,76,170,256,233
writer9_2.jpg,768,389,arrow,192,249,240,338
writer9_2.jpg,768,389,process,21,338,367,455
writer9_2.jpg,768,389,text,100,382,314,420
writer9_2.jpg,768,389,arrow,192,458,227,542
writer9_2.jpg,768,389,data,5,536,373,650
writer9_2.jpg,768,389,text,70,584,273,638
writer9_2.jpg,768,389,arrow,200,650,230,717
writer9_2.jpg,768,389,connection,192,720,242,762
writer24_11.jpg,259,768,text,34,22,90,59
writer24_11.jpg,259,768,terminator,6,5,123,67
writer24_11.jpg,259,768,arrow,121,31,203,54
writer24_11.jpg,259,768,data,189,16,349,77
writer24_11.jpg,259,768,text,219,36,323,62
writer24_11.jpg,259,768,arrow,337,40,412,62
writer24_11.jpg,259,768,process,404,18,648,87
writer24_11.jpg,259,768,text,430,33,625,68
writer24_11.jpg,259,768,process,62,172,278,243
writer24_11.jpg,259,768,text,79,187,255,227
writer24_11.jpg,259,768,arrow,146,85,526,174
writer24_11.jpg,259,768,arrow,275,202,341,220
writer24_11.jpg,259,768,data,316,181,586,247
writer24_11.jpg,259,768,text,354,191,557,236
writer24_11.jpg,259,768,arrow,570,209,630,233
writer24_11.jpg,259,768,text,659,195,713,233
writer24_11.jpg,259,768,terminator,627,177,762,253
writer24_12b.jpg,546,768,connection,229,5,272,42
writer24_12b.jpg,546,768,arrow,239,41,260,81
writer24_12b.jpg,546,768,text,197,96,278,134
writer24_12b.jpg,546,768,data,156,80,317,145
writer24_12b.jpg,546,768,arrow,229,144,253,178
writer24_12b.jpg,546,768,text,157,205,290,255
writer24_12b.jpg,546,768,process,128,179,316,257
writer24_12b.jpg,546,768,arrow,218,258,239,317
writer24_12b.jpg,546,768,decision,184,316,276,381
writer24_12b.jpg,546,768,text,209,339,247,359
writer24_12b.jpg,546,768,arrow,221,378,243,451
writer24_12b.jpg,546,768,text,245,400,260,427
writer24_12b.jpg,546,768,text,129,460,343,496
writer24_12b.jpg,546,768,process,114,441,357,513
writer24_12b.jpg,546,768,text,18,386,52,410
writer24_12b.jpg,546,768,process,6,371,67,422
writer24_12b.jpg,546,768,arrow,34,338,196,377
writer24_12b.jpg,546,768,arrow,24,414,211,540
writer24_12b.jpg,546,768,text,320,309,343,335
writer24_12b.jpg,546,768,arrow,274,344,656,415
writer24_12b.jpg,546,768,text,583,427,711,466
writer24_12b.jpg,546,768,data,538,411,762,470
writer24_12b.jpg,546,768,arrow,627,468,646,504
writer24_12b.jpg,546,768,connection,614,505,652,536
writer31_4b.jpg,413,768,connection,6,208,48,247
writer31_4b.jpg,413,768,arrow,47,229,138,249
writer31_4b.jpg,413,768,process,145,195,364,266
writer31_4b.jpg,413,768,arrow,359,234,490,256
writer31_4b.jpg,413,768,decision,493,190,630,308
writer31_4b.jpg,413,768,arrow,560,107,578,192
writer31_4b.jpg,413,768,process,445,33,661,104
writer31_4b.jpg,413,768,arrow,264,5,560,203
writer31_4b.jpg,413,768,arrow,534,304,556,350
writer31_4b.jpg,413,768,process,455,343,618,407
writer31_4b.jpg,413,768,arrow,616,366,717,383
writer31_4b.jpg,413,768,connection,721,351,762,385
writer8_6.jpg,768,455,text,242,26,334,66
writer8_6.jpg,768,455,terminator,230,6,353,88
writer8_6.jpg,768,455,arrow,285,88,300,128
writer8_6.jpg,768,455,text,251,145,358,181
writer8_6.jpg,768,455,data,218,130,396,191
writer8_6.jpg,768,455,arrow,282,190,297,229
writer8_6.jpg,768,455,process,228,222,388,290
writer8_6.jpg,768,455,text,244,235,356,266
writer8_6.jpg,768,455,arrow,288,288,304,319
writer8_6.jpg,768,455,text,241,329,427,357
writer8_6.jpg,768,455,process,216,315,449,376
writer8_6.jpg,768,455,arrow,293,372,307,435
writer8_6.jpg,768,455,decision,263,432,394,524
writer8_6.jpg,768,455,text,281,454,375,484
writer8_6.jpg,768,455,arrow,311,520,327,586
writer8_6.jpg,768,455,text,269,601,384,642
writer8_6.jpg,768,455,process,246,584,416,649
writer8_6.jpg,768,455,arrow,314,642,330,696
writer8_6.jpg,768,455,text,286,708,345,740
writer8_6.jpg,768,455,terminator,281,694,368,762
writer8_6.jpg,768,455,text,19,399,126,433
writer8_6.jpg,768,455,process,5,387,153,450
writer8_6.jpg,768,455,arrow,76,346,217,391
writer8_6.jpg,768,455,arrow,76,446,267,482
writer8_6.jpg,768,455,text,198,449,225,472
writer29_8.jpg,768,436,text,289,15,401,40
writer29_8.jpg,768,436,terminator,253,6,430,65
writer29_8.jpg,768,436,arrow,321,60,342,104
writer29_8.jpg,768,436,data,224,112,421,178
writer29_8.jpg,768,436,text,256,121,395,156
writer29_8.jpg,768,436,arrow,311,177,334,237
writer29_8.jpg,768,436,process,214,245,395,328
writer29_8.jpg,768,436,text,235,256,380,284
writer29_8.jpg,768,436,arrow,292,320,318,372
writer29_8.jpg,768,436,decision,238,370,362,499
writer29_8.jpg,768,436,text,254,422,335,450
writer29_8.jpg,768,436,arrow,257,497,286,547
writer29_8.jpg,768,436,text,307,499,398,535
writer29_8.jpg,768,436,data,172,555,390,645
writer29_8.jpg,768,436,text,214,574,350,599
writer29_8.jpg,768,436,arrow,258,663,287,700
writer29_8.jpg,768,436,terminator,195,699,369,762
writer29_8.jpg,768,436,text,236,711,312,737
writer29_8.jpg,768,436,arrow,146,421,234,444
writer29_8.jpg,768,436,text,186,396,223,417
writer29_8.jpg,768,436,process,5,384,153,476
writer29_8.jpg,768,436,text,44,386,130,449
writer29_8.jpg,768,436,arrow,67,283,213,381
writer12_10.jpg,529,768,text,40,131,119,197
writer12_10.jpg,529,768,terminator,6,124,150,211
writer12_10.jpg,529,768,arrow,152,158,263,170
writer12_10.jpg,529,768,data,236,123,466,214
writer12_10.jpg,529,768,text,303,136,417,188
writer12_10.jpg,529,768,arrow,443,159,526,172
writer12_10.jpg,529,768,text,580,138,662,168
writer12_10.jpg,529,768,decision,530,101,683,232
writer12_10.jpg,529,768,arrow,373,46,596,128
writer12_10.jpg,529,768,text,530,5,603,47
writer12_10.jpg,529,768,arrow,602,230,614,302
writer12_10.jpg,529,768,text,551,324,699,380
writer12_10.jpg,529,768,data,481,312,762,388
writer12_10.jpg,529,768,arrow,601,386,616,443
writer12_10.jpg,529,768,text,569,458,641,490
writer12_10.jpg,529,768,terminator,532,440,687,523
writer14_7.jpg,713,768,terminator,359,5,485,43
writer14_7.jpg,713,768,text,387,12,455,34
writer14_7.jpg,713,768,arrow,407,47,425,88
writer14_7.jpg,713,768,process,336,89,500,163
writer14_7.jpg,713,768,text,351,101,495,163
writer14_7.jpg,713,768,arrow,398,164,423,231
writer14_7.jpg,713,768,decision,314,218,544,328
writer14_7.jpg,713,768,text,328,259,504,298
writer14_7.jpg,713,768,arrow,547,276,589,294
writer14_7.jpg,713,768,decision,595,235,762,356
writer14_7.jpg,713,768,text,613,281,753,314
writer14_7.jpg,713,768,arrow,429,61,689,237
writer14_7.jpg,713,768,text,599,138,655,165
writer14_7.jpg,713,768,arrow,650,350,681,428
writer14_7.jpg,713,768,terminator,573,423,725,476
writer14_7.jpg,713,768,text,617,442,685,468
writer14_7.jpg,713,768,text,683,353,753,407
writer14_7.jpg,713,768,arrow,357,323,379,393
writer14_7.jpg,713,768,text,395,340,442,375
writer14_7.jpg,713,768,decision,259,388,484,505
writer14_7.jpg,713,768,text,285,430,457,468
writer14_7.jpg,713,768,arrow,313,504,332,567
writer14_7.jpg,713,768,text,342,499,397,538
writer14_7.jpg,713,768,process,202,569,485,631
writer14_7.jpg,713,768,text,225,588,453,623
writer14_7.jpg,713,768,arrow,316,626,336,661
writer14_7.jpg,713,768,process,192,654,462,705
writer14_7.jpg,713,768,text,231,664,428,692
writer14_7.jpg,713,768,arrow,6,167,413,707
writer14_7.jpg,713,768,arrow,135,395,270,439
writer14_7.jpg,713,768,process,78,322,266,384
writer14_7.jpg,713,768,text,105,340,225,362
writer14_7.jpg,713,768,text,77,402,137,432
writer14_7.jpg,713,768,arrow,156,262,304,319
writer1_5.jpg,768,639,text,238,23,327,61
writer1_5.jpg,768,639,terminator,222,6,361,74
writer1_5.jpg,768,639,arrow,283,78,310,144
writer1_5.jpg,768,639,decision,222,145,369,283
writer1_5.jpg,768,639,text,262,180,357,236
writer1_5.jpg,768,639,arrow,285,283,313,329
writer1_5.jpg,768,639,arrow,367,197,411,222
writer1_5.jpg,768,639,decision,402,159,535,279
writer1_5.jpg,768,639,text,423,188,521,238
writer1_5.jpg,768,639,arrow,540,216,555,279
writer1_5.jpg,768,639,process,482,277,590,337
writer1_5.jpg,768,639,text,491,280,588,321
writer1_5.jpg,768,639,arrow,526,335,549,368
writer1_5.jpg,768,639,process,472,368,592,419
writer1_5.jpg,768,639,text,479,379,593,411
writer1_5.jpg,768,639,arrow,422,274,456,437
writer1_5.jpg,768,639,text,421,277,445,297
writer1_5.jpg,768,639,text,534,186,563,215
writer1_5.jpg,768,639,text,358,175,392,197
writer1_5.jpg,768,639,process,371,434,502,492
writer1_5.jpg,768,639,text,406,444,456,476
writer1_5.jpg,768,639,arrow,501,417,541,478
writer1_5.jpg,768,639,process,226,328,366,376
writer1_5.jpg,768,639,text,234,337,364,365
writer1_5.jpg,768,639,arrow,59,288,228,357
writer1_5.jpg,768,639,process,5,240,138,293
writer1_5.jpg,768,639,text,19,249,143,281
writer1_5.jpg,768,639,arrow,57,107,295,250
writer1_5.jpg,768,639,text,308,281,330,302
writer1_5.jpg,768,639,arrow,427,491,446,544
writer1_5.jpg,768,639,decision,390,543,486,659
writer1_5.jpg,768,639,text,404,591,470,618
writer1_5.jpg,768,639,arrow,497,99,633,613
writer1_5.jpg,768,639,text,504,578,545,599
writer1_5.jpg,768,639,process,413,61,532,133
writer1_5.jpg,768,639,text,421,64,523,133
writer1_5.jpg,768,639,arrow,301,90,411,111
writer1_5.jpg,768,639,arrow,416,648,442,702
writer1_5.jpg,768,639,text,442,655,469,673
writer1_5.jpg,768,639,text,400,709,466,744
writer1_5.jpg,768,639,terminator,365,700,523,762
writer32_6b.jpg,768,698,text,246,27,315,68
writer32_6b.jpg,768,698,text,238,145,339,182
writer32_6b.jpg,768,698,text,244,254,335,309
writer32_6b.jpg,768,698,text,217,382,403,406
writer32_6b.jpg,768,698,text,254,507,357,535
writer32_6b.jpg,768,698,text,450,486,461,503
writer32_6b.jpg,768,698,text,126,495,129,516
writer32_6b.jpg,768,698,text,556,374,651,402
writer32_6b.jpg,768,698,text,51,601,186,637
writer32_6b.jpg,768,698,text,70,716,150,743
writer32_6b.jpg,768,698,terminator,208,6,352,79
writer32_6b.jpg,768,698,data,178,129,378,198
writer32_6b.jpg,768,698,process,203,245,372,320
writer32_6b.jpg,768,698,process,188,366,421,430
writer32_6b.jpg,768,698,decision,210,475,401,567
writer32_6b.jpg,768,698,data,5,588,212,652
writer32_6b.jpg,768,698,arrow,87,533,208,585
writer32_6b.jpg,768,698,arrow,399,428,611,510
writer32_6b.jpg,768,698,process,492,359,692,428
writer32_6b.jpg,768,698,text,420,383,490,399
writer32_6b.jpg,768,698,terminator,36,700,187,762
writer32_6b.jpg,768,698,arrow,96,655,114,699
writer32_6b.jpg,768,698,arrow,282,426,302,473
writer32_6b.jpg,768,698,arrow,271,77,289,126
writer32_6b.jpg,768,698,arrow,276,200,294,247
writer32_6b.jpg,768,698,arrow,277,318,295,372
writer21_8.jpg,768,568,terminator,303,6,481,77
writer21_8.jpg,768,568,text,326,142,497,202
writer21_8.jpg,768,568,data,275,119,543,203
writer21_8.jpg,768,568,arrow,393,65,417,127
writer21_8.jpg,768,568,text,338,265,497,300
writer21_8.jpg,768,568,process,305,256,530,320
writer21_8.jpg,768,568,arrow,404,196,430,262
writer21_8.jpg,768,568,text,367,400,510,433
writer21_8.jpg,768,568,decision,337,361,512,479
writer21_8.jpg,768,568,arrow,395,319,419,363
writer21_8.jpg,768,568,text,340,566,496,629
